TEXT|NAICS|SAMPLE_WEIGHT
HERBAL SUPPLEMENT STORES|446191|1083.27
NUTRITION (I.E., FOOD SUPPLEMENT) STORES|446191|1083.27
NUTRITION (I.E., FOOD SUPPLEMENT) STORES|446191|1083.27
VITAMIN STORES|446191|1083.27
VITAMIN STORES|446191|1083.27
ALL OTHER HEALTH AND PERSONAL CARE STORES|446199|768.24
ALL OTHER HEALTH AND PERSONAL CARE STORES|446199|768.24
CONVALESCENT SUPPLY STORES|446199|768.24
CONVALESCENT SUPPLY STORES|446199|768.24
HEARING AID STORES|446199|768.24
HEARING AID STORES|446199|768.24
MEDICAL EQUIPMENT AND SUPPLIES STORES|446199|768.24
MEDICAL EQUIPMENT AND SUPPLIES STORES|446199|768.24
PERSONAL MOBILITY SCOOTER DEALERS|446199|768.24
PERSONAL MOBILITY SCOOTER DEALERS|446199|768.24
PROSTHETIC STORES|446199|768.24
PROSTHETIC STORES|446199|768.24
SICK ROOM SUPPLY STORES|446199|768.24
SICK ROOM SUPPLY STORES|446199|768.24
CONVENIENCE FOOD WITH GASOLINE STATIONS|447110|5415.77
CONVENIENCE FOOD WITH GASOLINE STATIONS|447110|5415.77
GASOLINE STATIONS WITH CONVENIENCE STORES|447110|5415.77
GASOLINE STATIONS WITH CONVENIENCE STORES|447110|5415.77
GASOLINE WITH CONVENIENCE STORES|447110|5415.77
GASOLINE WITH CONVENIENCE STORES|447110|5415.77
GASOLINE STATIONS WITHOUT CONVENIENCE STORES|447190|1363.94
GASOLINE STATIONS WITHOUT CONVENIENCE STORES|447190|1363.94
MARINE SERVICE STATIONS|447190|1363.94
MARINE SERVICE STATIONS|447190|1363.94
OTHER GASOLINE STATIONS|447190|1363.94
OTHER GASOLINE STATIONS|447190|1363.94
SERVICE STATIONS, GASOLINE|447190|1363.94
SERVICE STATIONS, GASOLINE|447190|1363.94
TRUCK STOPS|447190|1363.94
TRUCK STOPS|447190|1363.94
APPAREL STORES, MEN'S AND BOYS' CLOTHING|448110|1515.99
APPAREL STORES, MEN'S AND BOYS' CLOTHING|448110|1515.99
CLOTHING STORES, MEN'S AND BOYS'|448110|1515.99
CLOTHING STORES, MEN'S AND BOYS'|448110|1515.99
MEN'S CLOTHING STORES|448110|1515.99
MEN'S CLOTHING STORES|448110|1515.99
APPAREL STORES, WOMEN'S AND GIRLS' CLOTHING|448120|2377.35
APPAREL STORES, WOMEN'S AND GIRLS' CLOTHING|448120|2377.35
CLOTHING STORES, WOMEN'S AND GIRLS'|448120|2377.35
CLOTHING STORES, WOMEN'S AND GIRLS'|448120|2377.35
MATERNITY SHOPS|448120|2377.35
MATERNITY SHOPS|448120|2377.35
WOMEN'S CLOTHING STORES|448120|2377.35
WOMEN'S CLOTHING STORES|448120|2377.35
APPAREL STORES, CHILDREN'S AND INFANTS' CLOTHING|448130|1140.48
APPAREL STORES, CHILDREN'S AND INFANTS' CLOTHING|448130|1140.48
BABY CLOTHING SHOPS|448130|1140.48
BABY CLOTHING SHOPS|448130|1140.48
CHILDREN'S AND INFANTS' CLOTHING STORES|448130|1140.48
CHILDREN'S AND INFANTS' CLOTHING STORES|448130|1140.48
CLOTHING STORES, CHILDREN'S AND INFANTS'|448130|1140.48
CLOTHING STORES, CHILDREN'S AND INFANTS'|448130|1140.48
CLOTHING STORES, FAMILY|448140|2218.15
CLOTHING STORES, FAMILY|448140|2218.15
FAMILY CLOTHING STORES|448140|2218.15
FAMILY CLOTHING STORES|448140|2218.15
UNISEX CLOTHING STORES|448140|2218.15
UNISEX CLOTHING STORES|448140|2218.15
WESTERN WEAR STORES|448140|2218.15
WESTERN WEAR STORES|448140|2218.15
APPAREL ACCESSORY STORES|448150|456.53
APPAREL ACCESSORY STORES|448150|456.53
CLOTHING ACCESSORIES STORES|448150|456.53
CLOTHING ACCESSORIES STORES|448150|456.53
COSTUME JEWELRY STORES|448150|456.53
COSTUME JEWELRY STORES|448150|456.53
FURNISHINGS STORES, MEN'S AND BOYS'|448150|456.53
FURNISHINGS STORES, MEN'S AND BOYS'|448150|456.53
FURNISHINGS STORES, WOMEN'S AND GIRLS'|448150|456.53
FURNISHINGS STORES, WOMEN'S AND GIRLS'|448150|456.53
HANDBAG STORES|448150|456.53
HANDBAG STORES|448150|456.53
HAT AND CAP STORES|448150|456.53
HAT AND CAP STORES|448150|456.53
JEWELRY STORES, COSTUME|448150|456.53
JEWELRY STORES, COSTUME|448150|456.53
NECKWEAR STORES|448150|456.53
NECKWEAR STORES|448150|456.53
TIE SHOPS|448150|456.53
TIE SHOPS|448150|456.53
WIG AND HAIRPIECE STORES|448150|456.53
WIG AND HAIRPIECE STORES|448150|456.53
BRIDAL GOWN SHOPS (EXCEPT CUSTOM)|448190|370.12
BRIDAL GOWN SHOPS (EXCEPT CUSTOM)|448190|370.12
COAT STORES|448190|370.12
COAT STORES|448190|370.12
COSTUME STORES (INCLUDING THEATRICAL)|448190|370.12
COSTUME STORES (INCLUDING THEATRICAL)|448190|370.12
DRESS SHOPS|448190|370.12
DRESS SHOPS|448190|370.12
FUR APPAREL STORES|448190|370.12
FUR APPAREL STORES|448190|370.12
FURRIERS|448190|370.12
FURRIERS|448190|370.12
HOSIERY STORES|448190|370.12
HOSIERY STORES|448190|370.12
LEATHER COAT STORES|448190|370.12
LEATHER COAT STORES|448190|370.12
LINGERIE STORES|448190|370.12
LINGERIE STORES|448190|370.12
OTHER CLOTHING STORES|448190|370.12
OTHER CLOTHING STORES|448190|370.12
SCHOOL UNIFORM STORES|448190|370.12
SCHOOL UNIFORM STORES|448190|370.12
SOCK SHOPS|448190|370.12
SOCK SHOPS|448190|370.12
SPORTS APPAREL STORES (EXCEPT UNIFORMS)|448190|370.12
SPORTS APPAREL STORES (EXCEPT UNIFORMS)|448190|370.12
SWIMWEAR STORES|448190|370.12
SWIMWEAR STORES|448190|370.12
T-SHIRT SHOPS|448190|370.12
T-SHIRT SHOPS|448190|370.12
UNIFORM STORES (EXCEPT ATHLETIC)|448190|370.12
UNIFORM STORES (EXCEPT ATHLETIC)|448190|370.12
ATHLETIC SHOE (EXCEPT BOWLING, GOLF, SPIKED) STORES|448210|1378.07
ATHLETIC SHOE (EXCEPT BOWLING, GOLF, SPIKED) STORES|448210|1378.07
CHILDREN'S SHOE STORES|448210|1378.07
CHILDREN'S SHOE STORES|448210|1378.07
ORTHOPEDIC SHOES STORES|448210|1378.07
ORTHOPEDIC SHOES STORES|448210|1378.07
SHOE (EXCEPT BOWLING, GOLF, SPIKED) STORES|448210|1378.07
SHOE (EXCEPT BOWLING, GOLF, SPIKED) STORES|448210|1378.07
SHOE STORES|448210|1378.07
SHOE STORES|448210|1378.07
SHOE STORES, ORTHOPEDIC|448210|1378.07
SHOE STORES, ORTHOPEDIC|448210|1378.07
CLOCK SHOPS|448310|1535.53
CLOCK SHOPS|448310|1535.53
GEM STONE SHOPS, PRECIOUS AND SEMI-PRECIOUS|448310|1535.53
GEM STONE SHOPS, PRECIOUS AND SEMI-PRECIOUS|448310|1535.53
JEWELRY STORES|448310|1535.53
JEWELRY STORES|448310|1535.53
JEWELRY STORES, PRECIOUS|448310|1535.53
JEWELRY STORES, PRECIOUS|448310|1535.53
WATCH SHOPS|448310|1535.53
WATCH SHOPS|448310|1535.53
LEATHER GOODS STORES|448320|764.42
LEATHER GOODS STORES|448320|764.42
LUGGAGE AND LEATHER GOODS STORES|448320|764.42
LUGGAGE AND LEATHER GOODS STORES|448320|764.42
LUGGAGE STORES|448320|764.42
LUGGAGE STORES|448320|764.42
ATHLETIC EQUIPMENT AND SUPPLY STORES (INCLUDING UNIFORMS)|451110|427.8
ATHLETIC EQUIPMENT AND SUPPLY STORES (INCLUDING UNIFORMS)|451110|427.8
BICYCLE (EXCEPT MOTORIZED) SHOPS|451110|427.8
BICYCLE (EXCEPT MOTORIZED) SHOPS|451110|427.8
BOWLING EQUIPMENT AND SUPPLY STORES|451110|427.8
BOWLING EQUIPMENT AND SUPPLY STORES|451110|427.8
DIVING EQUIPMENT STORES|451110|427.8
DIVING EQUIPMENT STORES|451110|427.8
EXERCISE EQUIPMENT STORES|451110|427.8
EXERCISE EQUIPMENT STORES|451110|427.8
FISHING SUPPLY STORES (E.G., BAIT)|451110|427.8
FISHING SUPPLY STORES (E.G., BAIT)|451110|427.8
FOOTWEAR (E.G., BOWLING, GOLF, SPIKED), SPECIALTY SPORTS, STORES|451110|427.8
FOOTWEAR (E.G., BOWLING, GOLF, SPIKED), SPECIALTY SPORTS, STORES|451110|427.8
GOLF PRO SHOPS|451110|427.8
GOLF PRO SHOPS|451110|427.8
GUN SHOPS|451110|427.8
GUN SHOPS|451110|427.8
OUTDOOR SPORTING EQUIPMENT STORES|451110|427.8
OUTDOOR SPORTING EQUIPMENT STORES|451110|427.8
PRO SHOPS (E.G., GOLF, SKIING, TENNIS)|451110|427.8
PRO SHOPS (E.G., GOLF, SKIING, TENNIS)|451110|427.8
SADDLERY STORES|451110|427.8
SADDLERY STORES|451110|427.8
SHOE STORES, SPECIALTY SPORTS FOOTWEAR (E.G., BOWLING, GOLF, SPIKED)|451110|427.8
SHOE STORES, SPECIALTY SPORTS FOOTWEAR (E.G., BOWLING, GOLF, SPIKED)|451110|427.8
SPORTING GOODS STORES|451110|427.8
SPORTING GOODS STORES|451110|427.8
SPORTS GEAR STORES (E.G., OUTDOORS, SCUBA, SKIING)|451110|427.8
SPORTS GEAR STORES (E.G., OUTDOORS, SCUBA, SKIING)|451110|427.8
TACK (E.G., HARNESSES, SADDLERY) SHOPS|451110|427.8
TACK (E.G., HARNESSES, SADDLERY) SHOPS|451110|427.8
TACKLE SHOPS (I.E., FISHING)|451110|427.8
TACKLE SHOPS (I.E., FISHING)|451110|427.8
UNIFORM STORES, ATHLETIC|451110|427.8
UNIFORM STORES, ATHLETIC|451110|427.8
CRAFT SUPPLY STORES (EXCEPT NEEDLECRAFT)|451120|716.42
CRAFT SUPPLY STORES (EXCEPT NEEDLECRAFT)|451120|716.42
HOBBY SHOPS|451120|716.42
HOBBY SHOPS|451120|716.42
HOBBY, TOY, AND GAME STORES|451120|716.42
HOBBY, TOY, AND GAME STORES|451120|716.42
MAGIC SUPPLY STORES|451120|716.42
MAGIC SUPPLY STORES|451120|716.42
POTTERY (UNFINISHED POTTERY TO BE PAINTED BY CUSTOMER ON PREMISES) STORES|451120|716.42
POTTERY (UNFINISHED POTTERY TO BE PAINTED BY CUSTOMER ON PREMISES) STORES|451120|716.42
TOY STORES|451120|716.42
TOY STORES|451120|716.42
TOY STORES, ELECTRONIC|451120|716.42
TOY STORES, ELECTRONIC|451120|716.42
FABRIC SHOPS|451130|610.37
FABRIC SHOPS|451130|610.37
NEEDLECRAFT SEWING SUPPLY STORES|451130|610.37
NEEDLECRAFT SEWING SUPPLY STORES|451130|610.37
PIECE GOODS STORES|451130|610.37
PIECE GOODS STORES|451130|610.37
SEWING SUPPLY STORES|451130|610.37
SEWING SUPPLY STORES|451130|610.37
SEWING, NEEDLEWORK, AND PIECE GOODS STORES|451130|610.37
SEWING, NEEDLEWORK, AND PIECE GOODS STORES|451130|610.37
UPHOLSTERY MATERIALS STORES|451130|610.37
UPHOLSTERY MATERIALS STORES|451130|610.37
MUSIC STORES (I.E., INSTRUMENT)|451140|694.4
MUSIC STORES (I.E., INSTRUMENT)|451140|694.4
MUSICAL INSTRUMENT AND SUPPLIES STORES|451140|694.4
MUSICAL INSTRUMENT AND SUPPLIES STORES|451140|694.4
MUSICAL INSTRUMENT STORES|451140|694.4
MUSICAL INSTRUMENT STORES|451140|694.4
PIANO STORES|451140|694.4
PIANO STORES|451140|694.4
SHEET MUSIC STORES|451140|694.4
SHEET MUSIC STORES|451140|694.4
BOOK STORES|451211|2231.72
BOOK STORES|451211|2231.72
RELIGIOUS BOOK STORES|451211|2231.72
RELIGIOUS BOOK STORES|451211|2231.72
COMIC BOOK STORES|451212|457.03
COMIC BOOK STORES|451212|457.03
MAGAZINE STANDS (I.E., PERMANENT)|451212|457.03
MAGAZINE STANDS (I.E., PERMANENT)|451212|457.03
NEWS DEALERS|451212|457.03
NEWS DEALERS|451212|457.03
NEWS DEALERS AND NEWSSTANDS|451212|457.03
NEWS DEALERS AND NEWSSTANDS|451212|457.03
NEWSSTANDS (I.E., PERMANENT)|451212|457.03
NEWSSTANDS (I.E., PERMANENT)|451212|457.03
DEPARTMENT STORES|452210|3756.38
DEPARTMENT STORES|452210|3756.38
SUPERCENTERS|452311|1233.46
SUPERCENTERS|452311|1233.46
SUPERSTORES (I.E., FOOD AND GENERAL MERCHANDISE)|452311|1233.46
SUPERSTORES (I.E., FOOD AND GENERAL MERCHANDISE)|452311|1233.46
WAREHOUSE CLUBS (I.E., FOOD AND GENERAL MERCHANDISE)|452311|1233.46
WAREHOUSE CLUBS (I.E., FOOD AND GENERAL MERCHANDISE)|452311|1233.46
WAREHOUSE CLUBS AND SUPERCENTERS|452311|1233.46
WAREHOUSE CLUBS AND SUPERCENTERS|452311|1233.46
ALL OTHER GENERAL MERCHANDISE STORES|452319|1321.36
ALL OTHER GENERAL MERCHANDISE STORES|452319|1321.36
CATALOG SHOWROOMS, GENERAL MERCHANDISE (EXCEPT CATALOG MAIL-ORDER)|452319|1321.36
CATALOG SHOWROOMS, GENERAL MERCHANDISE (EXCEPT CATALOG MAIL-ORDER)|452319|1321.36
DOLLAR STORES|452319|1321.36
DOLLAR STORES|452319|1321.36
GENERAL STORES|452319|1321.36
GENERAL STORES|452319|1321.36
HOME AND AUTO SUPPLY STORES|452319|1321.36
HOME AND AUTO SUPPLY STORES|452319|1321.36
LIMITED PRICE VARIETY STORES|452319|1321.36
LIMITED PRICE VARIETY STORES|452319|1321.36
TRADING POSTS, GENERAL MERCHANDISE|452319|1321.36
TRADING POSTS, GENERAL MERCHANDISE|452319|1321.36
VARIETY STORES|452319|1321.36
VARIETY STORES|452319|1321.36
FLORISTS|453110|3005.65
FLORISTS|453110|3005.65
FLOWER SHOPS, FRESH|453110|3005.65
FLOWER SHOPS, FRESH|453110|3005.65
OFFICE SUPPLIES AND STATIONERY STORES|453210|1049.27
OFFICE SUPPLIES AND STATIONERY STORES|453210|1049.27
OFFICE SUPPLY STORES|453210|1049.27
OFFICE SUPPLY STORES|453210|1049.27
SCHOOL SUPPLY STORES|453210|1049.27
SCHOOL SUPPLY STORES|453210|1049.27
STATIONERY STORES|453210|1049.27
STATIONERY STORES|453210|1049.27
BALLOON SHOPS|453220|516.46
BALLOON SHOPS|453220|516.46
CARD SHOPS, GREETING|453220|516.46
CARD SHOPS, GREETING|453220|516.46
CHRISTMAS STORES|453220|516.46
CHRISTMAS STORES|453220|516.46
COLLECTIBLE GIFT SHOPS (E.G., CRYSTAL, PEWTER, PORCELAIN)|453220|516.46
COLLECTIBLE GIFT SHOPS (E.G., CRYSTAL, PEWTER, PORCELAIN)|453220|516.46
CRAFT (EXCEPT CRAFT SUPPLY) STORES|453220|516.46
CRAFT (EXCEPT CRAFT SUPPLY) STORES|453220|516.46
CURIO SHOPS|453220|516.46
CURIO SHOPS|453220|516.46
FRUIT BASKET OR FRUIT BOUQUET STORES (EXCEPT EXCLUSIVELY BY INTERNET)|453220|516.46
FRUIT BASKET OR FRUIT BOUQUET STORES (EXCEPT EXCLUSIVELY BY INTERNET)|453220|516.46
GIFT SHOPS|453220|516.46
GIFT SHOPS|453220|516.46
GIFT STANDS, PERMANENT LOCATION|453220|516.46
GIFT STANDS, PERMANENT LOCATION|453220|516.46
GIFT, NOVELTY, AND SOUVENIR STORES|453220|516.46
GIFT, NOVELTY, AND SOUVENIR STORES|453220|516.46
GREETING CARD SHOPS|453220|516.46
GREETING CARD SHOPS|453220|516.46
NOVELTY SHOPS|453220|516.46
NOVELTY SHOPS|453220|516.46
PARTY GOODS (E.G., PAPER SUPPLIES, DECORATIONS, NOVELTIES) STORES|453220|516.46
PARTY GOODS (E.G., PAPER SUPPLIES, DECORATIONS, NOVELTIES) STORES|453220|516.46
SEASONAL AND HOLIDAY DECORATION STORES|453220|516.46
SEASONAL AND HOLIDAY DECORATION STORES|453220|516.46
SOUVENIR SHOPS|453220|516.46
SOUVENIR SHOPS|453220|516.46
ANTIQUE DEALERS (EXCEPT MOTOR VEHICLES)|453310|357.46
ANTIQUE DEALERS (EXCEPT MOTOR VEHICLES)|453310|357.46
ANTIQUE SHOPS|453310|357.46
ANTIQUE SHOPS|453310|357.46
APPAREL STORES, USED CLOTHING|453310|357.46
APPAREL STORES, USED CLOTHING|453310|357.46
APPLIANCE STORES, HOUSEHOLD-TYPE, USED|453310|357.46
APPLIANCE STORES, HOUSEHOLD-TYPE, USED|453310|357.46
ARCHITECTURAL SALVAGE DEALERS|453310|357.46
ARCHITECTURAL SALVAGE DEALERS|453310|357.46
BICYCLE (EXCEPT MOTORIZED) SHOPS, USED|453310|357.46
BICYCLE (EXCEPT MOTORIZED) SHOPS, USED|453310|357.46
BOOK STORES, USED|453310|357.46
BOOK STORES, USED|453310|357.46
CLOTHING STORES, USED|453310|357.46
CLOTHING STORES, USED|453310|357.46
CONSIGNMENT SHOPS, USED MERCHANDISE|453310|357.46
CONSIGNMENT SHOPS, USED MERCHANDISE|453310|357.46
FLEA MARKETS, USED MERCHANDISE, PERMANENT|453310|357.46
FLEA MARKETS, USED MERCHANDISE, PERMANENT|453310|357.46
FURNITURE STORES, USED|453310|357.46
FURNITURE STORES, USED|453310|357.46
MUSIC STORES (E.G., CASSETTE, INSTRUMENT, RECORD, TAPE), USED|453310|357.46
MUSIC STORES (E.G., CASSETTE, INSTRUMENT, RECORD, TAPE), USED|453310|357.46
RARE MANUSCRIPT STORES|453310|357.46
RARE MANUSCRIPT STORES|453310|357.46
RECORD STORES, USED|453310|357.46
RECORD STORES, USED|453310|357.46
SECONDHAND MERCHANDISE STORES|453310|357.46
SECONDHAND MERCHANDISE STORES|453310|357.46
SPORTING GOODS STORES, USED|453310|357.46
SPORTING GOODS STORES, USED|453310|357.46
THRIFT SHOPS, USED MERCHANDISE|453310|357.46
THRIFT SHOPS, USED MERCHANDISE|453310|357.46
USED BICYCLE (EXCEPT MOTORIZED) SHOPS|453310|357.46
USED BICYCLE (EXCEPT MOTORIZED) SHOPS|453310|357.46
USED MERCHANDISE DEALERS (EXCEPT MOTOR VEHICLES AND PARTS)|453310|357.46
USED MERCHANDISE DEALERS (EXCEPT MOTOR VEHICLES AND PARTS)|453310|357.46
USED MERCHANDISE STORES|453310|357.46
USED MERCHANDISE STORES|453310|357.46
USED RARE COLLECTORS' ITEMS (E.G., AUTOGRAPH, COIN, CARD, STAMPS) SHOPS|453310|357.46
USED RARE COLLECTORS' ITEMS (E.G., AUTOGRAPH, COIN, CARD, STAMPS) SHOPS|453310|357.46
FEED STORES, PET|453910|1347.61
FEED STORES, PET|453910|1347.61
PET AND PET SUPPLIES STORES|453910|1347.61
PET AND PET SUPPLIES STORES|453910|1347.61
PET SHOPS|453910|1347.61
PET SHOPS|453910|1347.61
PET SUPPLY STORES|453910|1347.61
PET SUPPLY STORES|453910|1347.61
ART AUCTIONS|453920|983.47
ART AUCTIONS|453920|983.47
ART DEALERS|453920|983.47
ART DEALERS|453920|983.47
ART GALLERIES RETAILING ART|453920|983.47
ART GALLERIES RETAILING ART|453920|983.47
GALLERIES, ART, RETAIL|453920|983.47
GALLERIES, ART, RETAIL|453920|983.47
MANUFACTURED (MOBILE) HOME DEALERS|453930|938.72
MANUFACTURED (MOBILE) HOME DEALERS|453930|938.72
MOBILE HOME DEALERS, MANUFACTURED|453930|938.72
MOBILE HOME DEALERS, MANUFACTURED|453930|938.72
USED MANUFACTURED (MOBILE) HOME DEALERS|453930|938.72
USED MANUFACTURED (MOBILE) HOME DEALERS|453930|938.72
CIGAR STORES|453991|1373.79
CIGAR STORES|453991|1373.79
CIGARETTE STANDS, PERMANENT|453991|1373.79
CIGARETTE STANDS, PERMANENT|453991|1373.79
SMOKERS' SUPPLY STORES|453991|1373.79
SMOKERS' SUPPLY STORES|453991|1373.79
TOBACCO STORES|453991|1373.79
TOBACCO STORES|453991|1373.79
ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES)|453998|275.32
ALL OTHER MISCELLANEOUS STORE RETAILERS (EXCEPT TOBACCO STORES)|453998|275.32
ARCHITECTURAL SUPPLY STORES|453998|275.32
ARCHITECTURAL SUPPLY STORES|453998|275.32
ART SUPPLY STORES|453998|275.32
ART SUPPLY STORES|453998|275.32
AUCTION HOUSES (GENERAL MERCHANDISE)|453998|275.32
AUCTION HOUSES (GENERAL MERCHANDISE)|453998|275.32
BATTERIES, EXCEPT AUTOMOTIVE, DEALERS|453998|275.32
BATTERIES, EXCEPT AUTOMOTIVE, DEALERS|453998|275.32
BEER MAKING SUPPLY STORES|453998|275.32
BEER MAKING SUPPLY STORES|453998|275.32
BINOCULAR STORES|453998|275.32
BINOCULAR STORES|453998|275.32
CAKE DECORATING SUPPLY STORES|453998|275.32
CAKE DECORATING SUPPLY STORES|453998|275.32
CALENDAR SHOPS|453998|275.32
CALENDAR SHOPS|453998|275.32
CANDLE SHOPS|453998|275.32
CANDLE SHOPS|453998|275.32
CEMETERY MEMORIAL DEALERS (E.G., HEADSTONES, MARKERS, VAULTS)|453998|275.32
CEMETERY MEMORIAL DEALERS (E.G., HEADSTONES, MARKERS, VAULTS)|453998|275.32
CLOSET ORGANIZER STORES|453998|275.32
CLOSET ORGANIZER STORES|453998|275.32
COLLECTORS' ITEMS (E.G., AUTOGRAPH, CARD, COIN, STAMP) SHOPS (EXCEPT USED RARE ITEMS)|453998|275.32
COLLECTORS' ITEMS (E.G., AUTOGRAPH, CARD, COIN, STAMP) SHOPS (EXCEPT USED RARE ITEMS)|453998|275.32
ELECTRONIC CIGARETTE STORES|453998|275.32
ELECTRONIC CIGARETTE STORES|453998|275.32
EMERGENCY PREPAREDNESS SUPPLY STORES|453998|275.32
EMERGENCY PREPAREDNESS SUPPLY STORES|453998|275.32
FIREWORKS SHOPS (I.E., PERMANENT LOCATION)|453998|275.32
FIREWORKS SHOPS (I.E., PERMANENT LOCATION)|453998|275.32
FLAG AND BANNER SHOPS|453998|275.32
FLAG AND BANNER SHOPS|453998|275.32
FLOWER SHOPS, ARTIFICIAL OR DRIED|453998|275.32
FLOWER SHOPS, ARTIFICIAL OR DRIED|453998|275.32
HOME SECURITY EQUIPMENT STORES|453998|275.32
HOME SECURITY EQUIPMENT STORES|453998|275.32
HOT TUB STORES|453998|275.32
HOT TUB STORES|453998|275.32
JANITORIAL EQUIPMENT AND SUPPLIES STORES|453998|275.32
JANITORIAL EQUIPMENT AND SUPPLIES STORES|453998|275.32
MARIJUANA STORES, MEDICAL OR RECREATIONAL|453998|275.32
MARIJUANA STORES, MEDICAL OR RECREATIONAL|453998|275.32
MONUMENT (I.E., BURIAL MARKER) DEALERS|453998|275.32
MONUMENT (I.E., BURIAL MARKER) DEALERS|453998|275.32
POLICE SUPPLY STORES|453998|275.32
POLICE SUPPLY STORES|453998|275.32
RELIGIOUS GOODS (EXCEPT BOOKS) STORES|453998|275.32
RELIGIOUS GOODS (EXCEPT BOOKS) STORES|453998|275.32
SWIMMING POOL SUPPLY STORES|453998|275.32
SWIMMING POOL SUPPLY STORES|453998|275.32
TROPHY (INCLUDING AWARDS AND PLAQUES) SHOPS|453998|275.32
TROPHY (INCLUDING AWARDS AND PLAQUES) SHOPS|453998|275.32
WINE MAKING SUPPLY STORES|453998|275.32
WINE MAKING SUPPLY STORES|453998|275.32
AUCTIONS, INTERNET RETAIL|454110|530.71
AUCTIONS, INTERNET RETAIL|454110|530.71
AUDIO AND VIDEO CONTENT DOWNLOADING RETAIL SALES SITES|454110|530.71
AUDIO AND VIDEO CONTENT DOWNLOADING RETAIL SALES SITES|454110|530.71
BOOK CLUBS, NOT PUBLISHING, MAIL-ORDER|454110|530.71
BOOK CLUBS, NOT PUBLISHING, MAIL-ORDER|454110|530.71
BUSINESS TO CONSUMER RETAIL SALES INTERNET SITES|454110|530.71
BUSINESS TO CONSUMER RETAIL SALES INTERNET SITES|454110|530.71
CATALOG (I.E., ORDER-TAKING) OFFICES OF MAIL-ORDER HOUSES|454110|530.71
CATALOG (I.E., ORDER-TAKING) OFFICES OF MAIL-ORDER HOUSES|454110|530.71
COLLECTORS' ITEMS, MAIL-ORDER HOUSES|454110|530.71
COLLECTORS' ITEMS, MAIL-ORDER HOUSES|454110|530.71
COMPUTER SOFTWARE, MAIL-ORDER HOUSES|454110|530.71
COMPUTER SOFTWARE, MAIL-ORDER HOUSES|454110|530.71
DIRECT MAILERS (I.E., SELLING OWN MERCHANDISE)|454110|530.71
DIRECT MAILERS (I.E., SELLING OWN MERCHANDISE)|454110|530.71
E-TAILERS|454110|530.71
E-TAILERS|454110|530.71
ELECTRONIC AUCTIONS, RETAIL|454110|530.71
ELECTRONIC AUCTIONS, RETAIL|454110|530.71
ELECTRONIC SHOPPING AND MAIL-ORDER HOUSES|454110|530.71
ELECTRONIC SHOPPING AND MAIL-ORDER HOUSES|454110|530.71
INSTITUTIONAL PHARMACIES, OFF-SITE, EXCLUSIVELY ON INTERNET|454110|530.71
INSTITUTIONAL PHARMACIES, OFF-SITE, EXCLUSIVELY ON INTERNET|454110|530.71
INSTITUTIONAL PHARMACIES, OFF-SITE, MAIL-ORDER|454110|530.71
INSTITUTIONAL PHARMACIES, OFF-SITE, MAIL-ORDER|454110|530.71
INTERNET AUCTIONS, RETAIL|454110|530.71
INTERNET AUCTIONS, RETAIL|454110|530.71
INTERNET RETAIL SALES SITES|454110|530.71
INTERNET RETAIL SALES SITES|454110|530.71
MAIL-ORDER HOUSES|454110|530.71
MAIL-ORDER HOUSES|454110|530.71
ORDER-TAKING OFFICES OF MAIL-ORDER HOUSES|454110|530.71
ORDER-TAKING OFFICES OF MAIL-ORDER HOUSES|454110|530.71
PRERECORDED TAPE, COMPACT DISC, AND RECORD MAIL-ORDER HOUSES|454110|530.71
PRERECORDED TAPE, COMPACT DISC, AND RECORD MAIL-ORDER HOUSES|454110|530.71
TELEVISION ORDER, HOME SHOPPING|454110|530.71
TELEVISION ORDER, HOME SHOPPING|454110|530.71
WEB RETAILERS|454110|530.71
WEB RETAILERS|454110|530.71
AUTOMATIC MERCHANDISING MACHINE OPERATORS|454210|1180.35
AUTOMATIC MERCHANDISING MACHINE OPERATORS|454210|1180.35
VENDING MACHINE MERCHANDISERS, SALE OF PRODUCTS|454210|1180.35
VENDING MACHINE MERCHANDISERS, SALE OF PRODUCTS|454210|1180.35
VENDING MACHINE OPERATORS|454210|1180.35
VENDING MACHINE OPERATORS|454210|1180.35
ALTERNATIVE FUELS, DIRECT SELLING|454310|543.09
ALTERNATIVE FUELS, DIRECT SELLING|454310|543.09
BOTTLED GAS DEALERS, DIRECT SELLING|454310|543.09
BOTTLED GAS DEALERS, DIRECT SELLING|454310|543.09
COAL DEALERS, DIRECT SELLING|454310|543.09
COAL DEALERS, DIRECT SELLING|454310|543.09
FIREWOOD DEALERS, DIRECT SELLING|454310|543.09
FIREWOOD DEALERS, DIRECT SELLING|454310|543.09
FUEL DEALERS|454310|543.09
FUEL DEALERS|454310|543.09
FUEL OIL (I.E., HEATING) DEALERS, DIRECT SELLING|454310|543.09
FUEL OIL (I.E., HEATING) DEALERS, DIRECT SELLING|454310|543.09
HEATING OIL DEALERS, DIRECT SELLING|454310|543.09
HEATING OIL DEALERS, DIRECT SELLING|454310|543.09
JET FUEL BULK STATIONS, SELLING FOR CONSUMPTION|454310|543.09
JET FUEL BULK STATIONS, SELLING FOR CONSUMPTION|454310|543.09
LIQUEFIED PETROLEUM GAS (LPG) DEALERS, DIRECT SELLING|454310|543.09
LIQUEFIED PETROLEUM GAS (LPG) DEALERS, DIRECT SELLING|454310|543.09
